Orthogroup	Panther_annotation
OG0009441	 PEST PROTEOLYTIC SIGNAL-CONTAINING NUCLEAR PROTEIN
OG0009444	 28S RIBOSOMAL PROTEIN S17 MITOCHONDRIAL
OG0009446	 PROTEIN CORNICHON HOMOLOG 4
OG0009447	 SUBFAMILY NOT NAMED
OG0009448	 SUBFAMILY NOT NAMED
OG0009456	 PROTEIN PUTATIVE-RELATED
OG0009464	 ETS-DOMAIN LACKING
OG0009467	 TRANSCRIPTION INITIATION FACTOR IIIC TFIIIC POLYPEPTIDE 6-RELATED
OG0009471	 UNCHARACTERIZED
OG0009473	 SERINE/THREONINE/TYROSINE-INTERACTING PROTEIN
OG0009483	 SMALL VASOHIBIN-BINDING PROTEIN
OG0009486	 NADH DEHYDROGENASE [UBIQUINONE] 1 ALPHA SUBCOMPLEX ASSEMBLY FACTOR 3
OG0009489	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15
OG0009505	 A-TYPE INCLUSION PROTEIN PUTATIVE-RELATED
OG0009516	 PROTEIN MAX MYC-ASSOCIATED FACTOR X
OG0009518	 BOLA-LIKE PROTEIN 3
OG0009531	 NADH DEHYDROGENASE [UBIQUINONE] 1 BETA SUBCOMPLEX SUBUNIT 4
OG0009535	 MITOTIC-SPINDLE ORGANIZING PROTEIN 1
OG0009536	 F-BOX/LRR-REPEAT PROTEIN 18
OG0009542	 FUCOSE MUTAROTASE
OG0009544	 HYDROLASE PNKD-RELATED
OG0009547	 UNCHARACTERIZED
OG0009563	 MELANOMA INHIBITORY ACTIVITY-RELATED
OG0009571	 CYSTEINE-RICH PDZ-BINDING PROTEIN
OG0009585	 R-SEVEN BINDING PROTEIN (R7BP) HOMOLOG
OG0009586	 UNCHARACTERIZED
OG0009591	 GEMININ
OG0009595	 TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 22-RELATED
OG0009599	 NEURON NAVIGATOR 2
OG0009602	 ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 63
OG0009608	 ALPHA-1 2 MANNOSYLTRANSFERASE KTR1
OG0009611	 SHISA
OG0009614	 CALMODULIN-LIKE PROTEIN 5
OG0009618	 BETA TRANSDUCIN-RELATED PROTEIN
OG0009619	 OPSIN
OG0009625	 INTERLEUKIN-1 FAMILY MEMBER
OG0009649	 RAN GTPASE-ACTIVATING PROTEIN 1
OG0009682	 ZINC FINGER SWIM DOMAIN-CONTAINING PROTEIN 7
OG0009684	 CATION CHANNEL SPERM-ASSOCIATED PROTEIN 2
OG0009686	 CYTOCHROME P450 FAMILY 3
OG0009687	 UNCHARACTERIZED
OG0009690	 ATM INTERACTOR
OG0009691	 COX ASSEMBLY MITOCHONDRIAL PROTEIN 2 HOMOLOG
OG0009692	 PHOSPHATIDYLGLYCEROL/PHOSPHATIDYLINOSITOL TRANSFER PROTEIN
OG0009695	 NAZO FAMILY MEMBER
OG0009704	 TUMOR PROTEIN P53-INDUCIBLE PROTEIN 11
OG0009706	 40S RIBOSOMAL PROTEIN S28
OG0009727	 DNA REPAIR PROTEIN RAD52 HOMOLOG
OG0009729	 WAP FOUR-DISULFIDE CORE DOMAIN PROTEIN 1
OG0009730	 TENASCIN
OG0009734	 OS10G0105400 PROTEIN
OG0009740	 TRANSMEMBRANE PROTEIN 169
OG0009743	 SUBFAMILY NOT NAMED
OG0009744	 GENE 5901-RELATED
OG0009746	 ACTIVE REGULATOR OF SIRT1
OG0009748	 FAMILY NOT NAMED
OG0009752	 SUBFAMILY NOT NAMED
OG0009768	 GROWTH ARREST-SPECIFIC PROTEIN 1
OG0009772	 DOLICHOL-PHOSPHATE MANNOSYLTRANSFERASE SUBUNIT 3
OG0009777	 F-BOX/LRR-REPEAT PROTEIN 15
OG0009784	 DCTP PYROPHOSPHATASE 1
OG0009792	 NO HIT
OG0009793	 AGAP000594-PA
OG0009797	 TAIL-ANCHORED PROTEIN INSERTION RECEPTOR WRB
OG0009798	 H2HPP ISOMERASE
OG0009801	 UNCHARACTERIZED
OG0009802	 POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY H MEMBER 2
OG0009815	 TRANSMEMBRANE PROTEIN 196
OG0009818	 NO HIT
OG0009826	 GRB2-RELATED ADAPTER PROTEIN-LIKE
OG0009848	 PROTEIN I'M NOT DEAD YET-RELATED
OG0009850	 PROTEIN I'M NOT DEAD YET-RELATED
OG0009854	 SACSIN
OG0009868	 CORTICOTROPIN-RELEASING FACTOR-BINDING PROTEIN
OG0009878	 PROTEASOME ASSEMBLY CHAPERONE 4
OG0009879	 G-PROTEIN COUPLED RECEPTOR 83-RELATED
OG0009883	 RNA-BINDING MOTIF PROTEIN 14B
OG0009904	 CYTOCHROME C OXIDASE ASSEMBLY FACTOR 5
OG0009912	 FI02817P
OG0009916	 PROTEIN TEASHIRT-RELATED
OG0009919	 STATHMIN DOMAIN-CONTAINING PROTEIN 1
OG0009923	 FI19908P1
OG0009924	 PROTEIN UNC-13 HOMOLOG A
OG0009927	 RE23625P
OG0009935	 OLFACTORY RECEPTOR AND ADENOSINE RECEPTOR
OG0009941	 GH16255P
OG0009943	 TOLL-LIKE RECEPTOR 4
OG0009944	 G-PROTEIN COUPLED RECEPTOR
OG0009952	 TRANSPOSASE-RELATED
OG0009954	 ALDEHYDE OXIDASE
OG0009968	 PROTEIN LDOC1-RELATED
OG0009975	 NO HIT
OG0009977	 GALACTOSIDE 2-L-FUCOSYLTRANSFERASE
OG0009978	 NO HIT
OG0010012	 26S PROTEASOME COMPLEX SUBUNIT SEM1
OG0010014	 NO HIT
OG0010015	 SYNAPTONEMAL COMPLEX CENTRAL ELEMENT PROTEIN 2
OG0010024	 NO HIT
OG0010029	 NO HIT
OG0010033	 E3 UBIQUITIN-PROTEIN LIGASE RNF180
OG0010034	 MICOS COMPLEX SUBUNIT MIC13
OG0010037	 DELTA AND NOTCH-LIKE EPIDERMAL GROWTH FACTOR-RELATED RECEPTOR
OG0010056	 GLUTAREDOXIN-LIKE PROTEIN C5ORF63 HOMOLOG
OG0010066	 SIMILAR TO HYPOTHETICAL PROTEIN
OG0010067	 OPSIN
OG0010069	 TRANSMEMBRANE PROTEIN 243
OG0010071	 CYCLIN-DEPENDENT KINASE INHIBITOR 3
OG0010074	 ZINC FINGER PROTEIN 706
OG0010080	 PROTEIN FAM181A
OG0010087	 EKC/KEOPS COMPLEX SUBUNIT PCC1 FAMILY MEMBER
OG0010089	 PROTEIN TURTLE HOMOLOG A
OG0010092	 TBC1 DOMAIN FAMILY MEMBER 2A
OG0010097	 NEPRILYSIN-1
OG0010103	 MITOCHONDRIAL MRNA PSEUDOURIDINE SYNTHASE RPUSD3
OG0010113	 SWIB COMPLEX BAF60B DOMAIN-CONTAINING PROTEIN
OG0010116	 DET1- AND DDB1-ASSOCIATED PROTEIN 1
OG0010123	 VON WILLEBRAND FACTOR D AND EGF DOMAIN-CONTAINING PROTEIN
OG0010124	 SI:CH211-67E16.11
OG0010128	 DNAJ HOMOLOG SUBFAMILY C MEMBER 24
OG0010144	 NO HIT
OG0010150	 PROTEIN HAPLESS 2
OG0010161	 SUBFAMILY NOT NAMED
OG0010162	 ANKYRIN REPEAT AND SOCS BOX PROTEIN 17
OG0010164	 CYTOCHROME C OXIDASE ASSEMBLY FACTOR 4 HOMOLOG MITOCHONDRIAL
OG0010168	 ARRESTIN DOMAIN-CONTAINING 1A-RELATED
OG0010178	 ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 54
OG0010182	 NO HIT
OG0010186	 KINESIN LIGHT CHAIN
OG0010188	 ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 6-INTERACTING PROTEIN 4
OG0010194	 DNA REPAIR PROTEIN XRCC2
OG0010202	 PDZ DOMAIN-CONTAINING PROTEIN 11
OG0010203	 MULTIPLE EGF-LIKE-DOMAINS 11
OG0010204	 SI:CH211-180F4.1
OG0010205	 BETA-MANNOSYLTRANSFERASE 4-RELATED
OG0010206	 ADRENERGIC RECEPTOR-RELATED G-PROTEIN COUPLED RECEPTOR
OG0010215	 PROTEIN C6ORF149
OG0010219	 FUKUTIN RELATED PROTEIN
OG0010228	 PROTEIN EVA-1
OG0010232	 SUBFAMILY NOT NAMED
OG0010244	 CUB DOMAINCONTAINING PROTEIN
OG0010256	 SUBFAMILY NOT NAMED
OG0010308	 COILED-COIL DOMAIN-CONTAINING PROTEIN 152
OG0010312	 ZINC FINGER PROTEIN 684
OG0010315	 DYNACTIN SUBUNIT 1
OG0010326	 NO HIT
OG0010336	 SI:DKEY-238D18.4
OG0010340	 TRANSMEMBRANE PROTEIN C9ORF91
OG0010343	 KEK6 ISOFORM B
OG0010344	 KINETOCHORE-ASSOCIATED PROTEIN DSN1 HOMOLOG
OG0010352	 KUNITZ-TYPE PROTEASE INHIBITOR 2
OG0010362	 UNCHARACTERIZED
OG0010369	 PROTEASOME ASSEMBLY CHAPERONE 3
OG0010381	 NO HIT
OG0010385	 FAMILY NOT NAMED
OG0010386	 OTU DOMAIN-CONTAINING PROTEIN 3
OG0010387	 SUBFAMILY NOT NAMED
OG0010396	 SUBFAMILY NOT NAMED
OG0010400	 UNCHARACTERIZED
OG0010403	 SESQUIPEDALIAN
OG0010420	 FI18763P1-RELATED
OG0010431	 SUBFAMILY NOT NAMED
OG0010438	 AN1-TYPE ZINC FINGER PROTEIN 3
OG0010439	 NO HIT
OG0010440	 SUBFAMILY NOT NAMED
OG0010443	 TRANSCRIPTIONAL REPRESSOR CTCFL-RELATED
OG0010449	 PLEXIN-B1
OG0010454	 CONTACTIN RIG-6-RELATED
OG0010455	 SYNTABULIN
OG0010456	 GLUCONOKINASE-RELATED
OG0010459	 PROTEIN KISH-A
OG0010464	 SERTA DOMAIN-CONTAINING PROTEIN 4
OG0010465	 NO HIT
OG0010473	 AGAP000795-PA
OG0010477	 SERINE PALMITOYLTRANSFERASE SMALL SUBUNIT A
OG0010482	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0010495	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0010496	 THAP DOMAIN-CONTAINING
OG0010524	 NO HIT
OG0010533	 OCTOPAMINE RECEPTOR BETA-2R
OG0010576	 SELENOPROTEIN P
OG0010592	 EXTRACELLULAR MATRIX PROTEIN FRAS1
OG0010597	 SUBFAMILY NOT NAMED
OG0010611	 NO HIT
OG0010630	 CENTROMERE PROTEIN X
OG0010633	 COPPER TRANSPORT PROTEIN ATOX1
OG0010634	 REGULATOR OF CHROMOSOME CONDENSATION
OG0010641	 SHIPPO-1-RELATED
OG0010644	 G PROTEIN ALPHA I SUBUNIT
OG0010646	 LYR MOTIF-CONTAINING PROTEIN 2
OG0010647	 FINGER PROTEIN PUTATIVE-RELATED
OG0010648	 MITOCHONDRIAL OUTER MEMBRANE PROTEIN 25
OG0010653	 FMN REDUCTASE (NADH) RUTF
OG0010657	 MEIOSIS-SPECIFIC PROTEIN MEI4
OG0010659	 COILED-COIL DOMAIN-CONTAINING PROTEIN 73
OG0010660	 GLYCOPROTEIN HORMONE ALPHA-2
OG0010662	 INNER KINETOCHORE SUBUNIT MAL2
OG0010665	 SIMILAR TO HYPOTHETICAL PROTEIN FLJ20508
OG0010670	 RIKEN CDNA 1700001C19 GENE
OG0010673	 HIGH OSMOLARITY SIGNALING PROTEIN SHO1
OG0010675	 THIOREDOXIN DOMAIN-CONTAINING PROTEIN 5
OG0010680	 PROTEIN KASH5
OG0010682	 CATION CHANNEL SPERM-ASSOCIATED PROTEIN 3
OG0010686	 AP-5 COMPLEX SUBUNIT SIGMA-1
OG0010690	 39S RIBOSOMAL PROTEIN L36 MITOCHONDRIAL
OG0010695	 NO HIT
OG0010708	 SI:CH211-262H13.3-RELATED-RELATED
OG0010715	 NO HIT
OG0010728	 OPSIN
OG0010729	 CAMP-DEPENDENT PROTEIN KINASE INHIBITOR/PKI
OG0010745	 LP09875P
OG0010749	 CYTOCHROME C OXIDASE ASSEMBLY FACTOR 6 HOMOLOG
OG0010753	 TALIN ROD DOMAIN-CONTAINING PROTEIN 1
OG0010754	 SUBFAMILY NOT NAMED
OG0010758	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0010759	 CLATHRIN COAT ASSEMBLY PROTEIN AP180
OG0010766	 NO HIT
OG0010778	 RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON 17.6-LIKE PROTEIN
OG0010787	 GREMLIN 1
OG0010807	 SUBFAMILY NOT NAMED
OG0010823	 TRANSFORMING GROWTH FACTOR ALPHA
OG0010825	 THIOESTERASE 1/PROTEASE 1/LYSOPHOSPHOLIPASE L1
OG0010828	 SUBFAMILY NOT NAMED
OG0010878	 FAMILY NOT NAMED
OG0010883	 CDGSH IRON SULFUR DOMAIN PROTEIN HOMOLOG
OG0010884	 TRANSMEMBRANE PROTEIN 42
OG0010887	 NO HIT
OG0010888	 CUGBP ELAV-LIKE FAMILY MEMBER 4
OG0010893	 TRANSLATION MACHINERY-ASSOCIATED PROTEIN 7
OG0010894	 TESTIS-EXPRESSED PROTEIN 49
OG0010912	 TESTIS-EXPRESSED PROTEIN 30
OG0010914	 SUBFAMILY NOT NAMED
OG0010917	 AP-4 COMPLEX SUBUNIT SIGMA-1
OG0010932	 VESICULAR OVEREXPRESSED IN CANCER PROSURVIVAL PROTEIN 1
OG0010937	 GLUCOSIDASE 2 SUBUNIT BETA
OG0010944	 TPR REPEAT CONTAINING PROTEIN
OG0010946	 SIMILAR TO RIKEN CDNA 4921536K21
OG0010949	 PARIETOPSIN
OG0010950	 SYNAPTOSOMAL-ASSOCIATED PROTEIN 47
OG0010953	 SODIUM/MYO-INOSITOL COTRANSPORTER
OG0010961	 CST COMPLEX SUBUNIT TEN1
OG0010963	 NO HIT
OG0010969	 MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1
OG0010971	 COILED-COIL DOMAIN-CONTAINING PROTEIN 172
OG0010981	 28S RIBOSOMAL PROTEIN S36 MITOCHONDRIAL
OG0010984	 NADH-UBIQUINONE OXIDOREDUCTASE AGGG SUBUNIT
OG0010986	 FMRFAMIDE RECEPTOR-RELATED
OG0010990	 NO HIT
OG0011001	 SUBFAMILY NOT NAMED
OG0011002	 SUBFAMILY NOT NAMED
OG0011006	 NO HIT
OG0011008	 TYROSINE-PROTEIN KINASE RECEPTOR
OG0011016	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY M MEMBER 6
OG0011019	 ENZYMATIC POLYPROTEIN-RELATED
OG0011024	 SI:CH211-189E2.2
OG0011027	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C-RELATED
OG0011028	 GLOBIN RELATED
OG0011030	 BLOC-1-RELATED COMPLEX SUBUNIT 7 BORSC7
OG0011032	 RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE S
OG0011034	 ADAM A DISINTEGRIN AND METALLOPROTEASE DOMAIN
OG0011049	 NO HIT
OG0011051	 UNNAMED PRODUCT
OG0011052	 SUBFAMILY NOT NAMED
OG0011054	 B-CELL LYMPHOMA/LEUKEMIA 10
OG0011056	 UPF0184 PROTEIN C9ORF16
OG0011081	 NO HIT
OG0011083	 CYTOCHROME C OXIDASE ASSEMBLY PROTEIN COX19
OG0011089	 ATP SYNTHASE E CHAIN MITOCHONDRIAL
OG0011101	 UNCHARACTERIZED
OG0011127	 OLFACTORY RECEPTOR AND ADENOSINE RECEPTOR
OG0011134	 SUBFAMILY NOT NAMED
OG0011177	 NO HIT
OG0011183	 IODOTHYRONINE DEIODINASE
OG0011194	 IP01015P-RELATED
OG0011195	 DELTA-LIKE PROTEIN
OG0011199	 LD08906P-RELATED
OG0011205	 RWD DOMAIN-CONTAINING PROTEIN 3
OG0011208	 METALLO-BETA-LACTAMASE DOMAIN-CONTAINING PROTEIN 2
OG0011212	 ZINC FINGER PROTEIN 700
OG0011215	 INTELECTIN
OG0011218	 FAMILY NOT NAMED
OG0011222	 NADH DEHYDROGENASE [UBIQUINONE] 1 ALPHA SUBCOMPLEX SUBUNIT 1
OG0011223	 NO HIT
OG0011225	 NUCLEOTIDE-SUGAR TRANSMEMBRANE TRANSPORTER
OG0011232	 UNCHARACTERIZED
OG0011241	 DNA DAMAGE-INDUCIBLE APOPTOSIS SUPPRESSOR PROTEIN DDIAS
OG0011242	 MALATE SYNTHASE-LIKE
OG0011243	 E3 UBIQUITIN-PROTEIN LIGASE MARCH 2/3 FAMILY MEMBER
OG0011246	 TON-B BOX DOMAIN
OG0011247	 UNCHARACTERIZED
OG0011251	 ANHYDRO-N-ACETYLMURAMIC ACID KINASE
OG0011255	 SUMO-INTERACTING MOTIF-CONTAINING PROTEIN 1
OG0011282	 TAPASIN
OG0011302	 GLUTAMATE RECEPTOR 3
OG0011305	 PROTEIN FAM167A
OG0011307	 KLUMPFUSS RELATED
OG0011319	 ISOPENTENYL PHOSPHATE KINASE
OG0011321	 JMJC DOMAIN-CONTAINING HISTONE DEMETHYLATION PROTEIN 2C-RELATED
OG0011322	 FILAMIN-C
OG0011325	 ARCHAEMETZINCIN
OG0011338	 CHROMOSOME 11 OPEN READING FRAME 96
OG0011349	 FIBRINOGEN-LIKE PROTEIN 1-LIKE PROTEIN
OG0011356	 NO HIT
OG0011363	 TRANSMEMBRANE PROTEIN 206
OG0011365	 SUBFAMILY NOT NAMED
OG0011366	 RAS-LIKE WITHOUT CAAX 1
OG0011387	 TNF RECEPTOR-ASSOCIATED FACTOR 5
OG0011390	 NO HIT
OG0011422	 SUBFAMILY NOT NAMED
OG0011497	 EF-HAND CALCIUM-BINDING DOMAIN-CONTAINING PROTEIN 9
OG0011498	 POLYCYSTIC KIDNEY DISEASE AND RECEPTOR FOR EGG JELLY-RELATED PROTEIN
OG0011503	 SUBFAMILY NOT NAMED
OG0011505	 DOLICHOL PHOSPHATE-MANNOSE BIOSYNTHESIS REGULATORY PROTEIN
OG0011529	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0011534	 SOLUBLE GUANYLATE CYCLASE 88E
OG0011542	 RCG42593 ISOFORM CRA_A
OG0011544	 ANAPHASE-PROMOTING COMPLEX SUBUNIT 11
OG0011556	 RE53262P
OG0011562	 DISKS LARGE HOMOLOG 1
OG0011565	 NO HIT
OG0011568	 MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 9
OG0011569	 SUBFAMILY NOT NAMED
OG0011580	 PEPTIDYL-TRNA HYDROLASE-RELATED
OG0011594	 EXCITATORY AMINO ACID TRANSPORTER 2
OG0011611	 MITOTIC INTERACTOR AND SUBSTRATE OF PLK1 MISP FAMILY MEMBER
OG0011612	 SI:DKEY-65L23.2
OG0011614	 HOMEOTIC PROTEIN CAUDAL
OG0011624	 MAP/MICROTUBULE AFFINITY-REGULATING KINASE
OG0011627	 NO HIT
OG0011634	 SI:DKEY-32E6.3
OG0011636	 RECEPTOR TYROSINE-PROTEIN KINASE ERBB-3
OG0011640	 GH09064P
OG0011653	 FAMILY NOT NAMED
OG0011654	 NASCENT POLYPEPTIDE ASSOCIATED COMPLEX ALPHA SUBUNIT-RELATED
OG0011656	 SUBFAMILY NOT NAMED
OG0011660	 DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED-RELATED
OG0011668	 SUBFAMILY NOT NAMED
OG0011671	 SI:CH211-266K8.4
OG0011673	 MEMBRANE FRIZZLED-RELATED PROTEIN
OG0011682	 MITOTIC INTERACTOR AND SUBSTRATE OF PLK1 MISP FAMILY MEMBER
OG0011687	 PROTEIN EVA-1
OG0011688	 G-PROTEIN COUPLED RECEPTOR FAMILY 1 MEMBER
OG0011689	 PHYTOCHELATIN SYNTHASE
OG0011694	 SUBFAMILY NOT NAMED
OG0011722	 SELENOPROTEIN F
OG0011723	 SUBFAMILY NOT NAMED
OG0011731	 PROTEIN BARK BEETLE
OG0011756	 PENTRAXIN
OG0011759	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0011766	 ZINC FINGER PROTEIN
OG0011783	 GDSL LIPASE/ACYLHYDROLASE PUTATIVE (AFU_ORTHOLOGUE AFUA_2G00510)-RELATED
OG0011838	 FAMILY NOT NAMED
OG0011840	 SUBFAMILY NOT NAMED
OG0011852	 DUAL-SPECIFICITY PROTEIN PHOSPHATASE SDP1-RELATED
OG0011871	 REGULATING SYNAPTIC MEMBRANE EXOCYTOSIS PROTEIN 1-RELATED
OG0011873	 SUBFAMILY NOT NAMED
OG0011878	 SMALL INTEGRAL MEMBRANE PROTEIN 13
OG0011882	 TRANSMEMBRANE PROTEIN 251
OG0011887	 ARMADILLO-LIKE HELICAL DOMAIN-CONTAINING PROTEIN 2
OG0011901	 UNCHARACTERIZED
OG0011908	 SUBFAMILY NOT NAMED
OG0011961	 LD42267P
OG0011963	 NO HIT
OG0011973	 CNMAMIDE RECEPTOR
OG0011974	 NO HIT
OG0011975	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0011976	 BETA-LACTAMASE DOMAIN CONTAINING
OG0011978	 RAD GEM/KIR FAMILY MEMBER 2 ISOFORM C
OG0011979	 SIMILAR TO NOVEL PROTEIN
OG0011980	 IP12869P
OG0011984	 SIN3-HDAC COMPLEX-ASSOCIATED FACTOR -LIKE-RELATED
OG0011988	 FAMILY NOT NAMED
OG0011999	 NO HIT
OG0012000	 FAMILY NOT NAMED
OG0012001	 NO HIT
OG0012002	 NO HIT
OG0012012	 CROL ALPHA
OG0012031	 SI:DKEY-65L23.2
OG0012036	 NO HIT
OG0012039	 PROTEIN CBG04600
OG0012041	 NO HIT
OG0012048	 NATRIURETIC PEPTIDE RECEPTOR 3-RELATED
OG0012125	 NO HIT
OG0012127	 LEISHMANOLYSIN-LIKE PEPTIDASE
OG0012141	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED
OG0012150	 MANNOSYL PHOSPHORYLINOSITOL CERAMIDE SYNTHASE
OG0012224	 NO HIT
OG0012234	 UNCHARACTERIZED
OG0012245	 TRANSMEMBRANE PROTEIN 249
OG0012269	 KINESIN-LIKE PROTEIN KIF11
OG0012277	 ZGC:162816
OG0012289	 UNCHARACTERIZED
OG0012298	 NO HIT
OG0012305	 PROTEIN CRUMBS HOMOLOG 1
OG0012310	 OPSIN
OG0012314	 NO HIT
OG0012315	 SUBFAMILY NOT NAMED
OG0012317	 GUK-HOLDER ISOFORM A
OG0012320	 SMALL INTEGRAL MEMBRANE PROTEIN 20
OG0012323	 NO HIT
OG0012330	 XK-RELATED PROTEIN
OG0012331	 NO HIT
OG0012337	 FAMILY NOT NAMED
OG0012354	 CD59 GLYCOPROTEIN
OG0012357	 NO HIT
OG0012367	 NO HIT
OG0012368	 DNA POLYMERASE ZETA CATALYTIC SUBUNIT
OG0012387	 ENDORIBONUCLEASE YBEY CHLOROPLASTIC
OG0012418	 TRANSMEMBRANE PROTEIN 160
OG0012421	 ZINC FINGER PROTEIN 358-LIKE PROTEIN
OG0012430	 NO HIT
OG0012443	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0012447	 NO HIT
OG0012451	 NO HIT
OG0012454	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 28
OG0012456	 SUBFAMILY NOT NAMED
OG0012463	 NO HIT
OG0012464	 SYNAPTIC ADHESION-LIKE MOLECULE SALM
OG0012474	 GLYCOSYLTRANSFERASE
OG0012478	 .
OG0012480	 GH23506P-RELATED
OG0012482	 SUBFAMILY NOT NAMED
OG0012490	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C
OG0012527	 PROTEIN CBG12474
OG0012551	 FAMILY NOT NAMED
OG0012564	 NO HIT
OG0012566	 TUDOR DOMAIN CONTAINING PROTEIN
OG0012567	 PENTRAXIN
OG0012575	 NO HIT
OG0012580	 PROTEIN CBG12054-RELATED
OG0012716	 SUBFAMILY NOT NAMED
OG0012734	 ORGANIC ANION TRANSPORTER
OG0012735	 MOXD1 HOMOLOG 2
OG0012738	 NO HIT
OG0012741	 MEMBRANE-ANCHORED JUNCTION PROTEIN MAJIN
OG0012748	 G-PROTEIN COUPLED RECEPTOR
OG0012764	 SUBFAMILY NOT NAMED
OG0012767	 FI02073P
OG0012772	 DELTA-LIKE PROTEIN
OG0012780	 NOTCH LIGAND FAMILY MEMBER
OG0012796	 SUBFAMILY NOT NAMED
OG0012806	 SUBFAMILY NOT NAMED
OG0012808	 CYTOSOLIC IRON-SULFUR ASSEMBLY COMPONENT 3
OG0012832	 ATILLA ISOFORM B-RELATED-RELATED
OG0012842	 GH09064P
OG0012849	 NO HIT
OG0012850	 NO HIT
OG0012872	 RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 12
OG0012880	 RING FINGER PROTEIN
OG0012892	 TRIPARTITE MOTIF-CONTAINING PROTEIN 2-LIKE PROTEIN
OG0012896	 NO HIT
OG0012901	 TYPE-1 GLUTAMINE SYNTHETASE 1-RELATED
OG0012906	 INOSITOL 1 4 5-TRISPHOSPHATE RECEPTOR-LIKE PROTEIN A
OG0012911	 NO HIT
OG0012921	 NO HIT
OG0012931	 SUBFAMILY NOT NAMED
OG0012935	 SHISA
OG0012940	 PHOSPHOINOSITIDE-INTERACTING PROTEIN FAMILY MEMBER
OG0012948	 AGAP006029-PA
OG0012964	 NO HIT
OG0012982	 NO HIT
OG0012989	 FAMILY NOT NAMED
OG0013004	 NO HIT
OG0013032	 SUBFAMILY NOT NAMED
OG0013047	 NO HIT
OG0013062	 SUBFAMILY NOT NAMED
OG0013064	 OTU DOMAIN CONTAINING PROTEIN
OG0013073	 FAMILY NOT NAMED
OG0013075	 NO HIT
OG0013077	 NO HIT
OG0013080	 SUBFAMILY NOT NAMED
OG0013081	 NO HIT
OG0013082	 NO HIT
OG0013093	 UNCHARACTERIZED
OG0013095	 HEPATOCYTE GROWTH FACTOR ACTIVATOR
OG0013096	 NO HIT
OG0013098	 T-CELL RECEPTOR ALPHA CHAIN V REGION-RELATED
OG0013100	 NO HIT
OG0013213	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED
OG0013215	 G PROTEIN-COUPLED RECEPTOR-RELATED
OG0013217	 ZMP:0000000846
OG0013232	 RELAXIN RECEPTOR 2
OG0013247	 N-ACETYLGALACTOSAMINYLTRANSFERASE
OG0013259	 PHOSPHATIDYLCHOLINE TRANSLOCATOR ABCB4
OG0013285	 OPSIN
OG0013298	 NO HIT
OG0013300	 NO HIT
OG0013302	 NO HIT
OG0013303	 B2 BRADYKININ RECEPTOR/ANGIOTENSIN II RECEPTOR
OG0013304	 KATNB1-LIKE PROTEIN 1
OG0013311	 INOSITOL HEXAKISPHOSPHATE AND DIPHOSPHOINOSITOL-PENTAKISPHOSPHATE KINASE 2
OG0013312	 SPECTRIN BETA CHAIN
OG0013318	 SLIT RELATED LEUCINE-RICH REPEAT NEURONAL PROTEIN
OG0013331	 INTRAFLAGELLAR TRANSPORT PROTEIN 80 HOMOLOG
OG0013333	 SUBFAMILY NOT NAMED
OG0013336	 NEUROPEPTIDE Y RECEPTOR
OG0013338	 ALPHA-1B ADRENERGIC RECEPTOR
OG0013353	 UNNAMED PRODUCT
OG0013371	 TRANSCRIPTION FACTOR-LIKE 5 PROTEIN
OG0013379	 NO HIT
OG0013397	 PROFILIN
OG0013406	 GRIP AND COILED-COIL DOMAIN-CONTAINING PROTEIN 1
OG0013407	 RAD9 HUS1 RAD1-INTERACTING NUCLEAR ORPHAN PROTEIN 1
OG0013428	 BLACK MATCH ISOFORM F
OG0013430	 NO HIT
OG0013451	 VOLTAGE-DEPENDENT T-TYPE CALCIUM CHANNEL SUBUNIT ALPHA
OG0013454	 OPSIN
OG0013456	 STARCH-BINDING DOMAIN-CONTAINING PROTEIN 1
OG0013459	 ZINC ION BINDING PROTEIN
OG0013463	 NO HIT
