Orthogroup	Panther_annotation
OG0007416	 RAP GTPASE ACTIVATING PROTEIN 1 ISOFORM H
OG0007425	 SUBFAMILY NOT NAMED
OG0007435	 F-BOX ONLY PROTEIN 28
OG0007441	 TUMOR NECROSIS FACTOR RECEPTOR
OG0007447	 UBIQUITIN LIGASE PROTEIN CHFR
OG0007465	 NO HIT
OG0007466	 3'-5' EXONUCLEASE ERI1-RELATED
OG0007472	 PROTEIN CBG18546
OG0007504	 DNA REPAIR PROTEIN COMPLEMENTING XP-A CELLS
OG0007509	 SI:CH211-141O9.10
OG0007510	 CYCLIN-J-LIKE PROTEIN
OG0007528	 RIKEN CDNA 9930021J03 GENE
OG0007530	 E3 UBIQUITIN-PROTEIN LIGASE RNF103
OG0007536	 ENOLASE-PHOSPHATASE E1
OG0007537	 PROTEIN FAM193A
OG0007540	 E3 UBIQUITIN-PROTEIN LIGASE TRIM37
OG0007546	 TRANSMEMBRANE PROTEIN 230
OG0007561	 PROTECTION OF TELOMERES 1
OG0007562	 SUBFAMILY NOT NAMED
OG0007569	 NO HIT
OG0007574	 SUBFAMILY NOT NAMED
OG0007582	 RHO GTPASE ACTIVATING PROTEIN AT 71E ISOFORM D
OG0007583	 ANKYRIN REPEAT AND STERILE ALPHA MOTIF DOMAIN-CONTAINING 4B
OG0007587	 UBIQUITIN CONJUGATION FACTOR E4 A
OG0007589	 CYTOSKELETON-ASSOCIATED PROTEIN 2-LIKE
OG0007591	 WOLFRAMIN
OG0007593	 FAMILY NOT NAMED
OG0007595	 TELO2-INTERACTING PROTEIN 2
OG0007644	 HEXAMETHYLENE BISACETAMIDE INDUCIBLE 1
OG0007646	 ALTERNATIVE OXIDASE
OG0007648	 DDB1- AND CUL4-ASSOCIATED FACTOR 11
OG0007652	 TRANSCRIPTIONAL ACTIVATOR CUBITUS INTERRUPTUS-LIKE PROTEIN
OG0007654	 GUANINE NUCLEOTIDE EXCHANGE C9ORF72
OG0007657	 RIBONUCLEOPROTEIN PTB-BINDING 2
OG0007663	 TARGET OF EGR1 PROTEIN 1
OG0007671	 CALCYPHOSIN-2
OG0007673	 PROTEIN AMN1 HOMOLOG
OG0007682	 TRNA WYBUTOSINE-SYNTHESIZING PROTEIN 3 HOMOLOG
OG0007692	 DNAJ HOMOLOG SUBFAMILY C MEMBER 12
OG0007693	 SOLUTE CARRIER FAMILY 15 MEMBER 4
OG0007698	 ZETA TUBULIN
OG0007700	 CTD SMALL PHOSPHATASE-LIKE PROTEIN 2-A-RELATED
OG0007705	 PROTEIN KIAA0494
OG0007708	 SUZ DOMAIN-CONTAINING PROTEIN 1
OG0007713	 RETINOBLASTOMA-ASSOCIATED PROTEIN RB -RELATED
OG0007714	 F-BOX/SPRY DOMAIN-CONTAINING PROTEIN 1
OG0007715	 TGF-BETA-ACTIVATED KINASE 1 AND MAP3K7-BINDING PROTEIN 1-LIKE PROTEIN
OG0007719	 FOLLICULIN FAMILY MEMBER
OG0007720	 SI:CH211-176G6.2-RELATED
OG0007722	 HYPOXIA-INDUCIBLE FACTOR 1-ALPHA INHIBITOR
OG0007724	 LOW QUALITY PROTEIN: DEAD-BOX ATP-DEPENDENT RNA HELICASE 42-LIKE
OG0007739	 DAP3-BINDING CELL DEATH ENHANCER 1
OG0007741	 UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 35
OG0007748	 TRANSMEMBRANE PROTEIN 98
OG0007752	 IRON-SULFUR PROTEIN NUBPL
OG0007756	 GLYCOSAMINOGLYCAN XYLOSYLKINASE
OG0007770	 APRATAXIN
OG0007780	 CLASS A BASIC HELIX-LOOP-HELIX PROTEIN 15
OG0007782	 PECANEX-LIKE PROTEIN 4
OG0007786	 EXPRESSED PROTEIN
OG0007789	 PROTEIN FAM221B
OG0007790	 ACID CLUSTER PROTEIN 33
OG0007792	 FL(2)D-ASSOCIATED COMPLEX COMPONENT
OG0007795	 DNA MISMATCH REPAIR PROTEIN MLH PMS MUTL
OG0007800	 THYROID HORMONE RECEPTOR-ASSOCIATED PROTEIN-RELATED
OG0007803	 PEROXIREDOXIN-LIKE 2A
OG0007807	 G-PROTEIN COUPLED RECEPTOR 143
OG0007812	 RIBONUCLEASE P PROTEIN SUBUNIT P25-LIKE PROTEIN
OG0007816	 PROTEIN FAM57A
OG0007822	 DNA-BINDING PROTEIN INHIBITOR
OG0007838	 TWO PORE CHANNEL 3
OG0007839	 INOSITOL POLYPHOSPHATE 1-PHOSPHATASE
OG0007840	 SPERM-ASSOCIATED ANTIGEN 8
OG0007841	 TRANSMEMBRANE SUPERFAMILY 6 MEMBER 1/2
OG0007844	 ZGC:153635
OG0007846	 D-RIBITOL-5-PHOSPHATE CYTIDYLYLTRANSFERASE
OG0007848	 RIBONUCLEASE P PROTEIN SUBUNIT P20
OG0007851	 NO HIT
OG0007856	 ANKYRIN REPEAT AND BTB/POZ DOMAIN-CONTAINING PROTEIN 1
OG0007868	 TETRATRICOPEPTIDE REPEAT PROTEIN 13
OG0007874	 DNA-3-METHYLADENINE GLYCOSYLASE
OG0007877	 D-AMINOACYL-TRNA DEACYLASE 2
OG0007881	 UNCHARACTERIZED
OG0007890	 SUBFAMILY NOT NAMED
OG0007898	 SODIUM-COUPLED MONOCARBOXYLATE TRANSPORTER
OG0007901	 NEDD8-CONJUGATING ENZYME UBC12-LIKE-RELATED
OG0007903	 TRANSFORMING GROWTH FACTOR BETA REGULATED GENE 1
OG0007904	 TGF-BETA-ACTIVATED KINASE 1 AND MAP3K7-BINDING PROTEIN TAB
OG0007917	 T-CELL ACTIVATION INHIBITOR MITOCHONDRIAL
OG0007918	 RIBOSOME MATURATION FACTOR RIMM
OG0007919	 BROMO ADJACENT HOMOLOGY DOMAIN-CONTAINING 1 PROTEIN
OG0007928	 SUBFAMILY NOT NAMED
OG0007929	 TUMOR NECROSIS FACTOR ALPHA-INDUCED PROTEIN 3
OG0007930	 60S RIBOSOMAL PROTEIN L36
OG0007936	 FAMILY NOT NAMED
OG0007944	 F-BOX ONLY PROTEIN 41
OG0007945	 FI13065P
OG0007948	 FATTY ACID COA SYNTHETASE FAMILY
OG0007951	 DNA-DIRECTED RNA POLYMERASE III SUBUNIT RPC9
OG0007953	 PHOSPHOSERINE AMINOTRANSFERASE
OG0007956	 CENTROSOMAL PROTEIN OF 97 KDA
OG0007958	 DDB1- AND CUL4-ASSOCIATED FACTOR 5
OG0007960	 ARYL HYDROCARBON RECEPTOR INTERACTING PROTEIN (AIP) RELATED
OG0007962	 ACTIN FILAMENT-ASSOCIATED PROTEIN 1 FAMILY MEMBER
OG0007963	 DNA REPAIR-SCAFFOLDING PROTEIN SPIDR
OG0007972	 FAMILY NOT NAMED
OG0007976	 FI18763P1-RELATED
OG0007978	 SUBFAMILY NOT NAMED
OG0007981	 .
OG0007982	 CHROMOSOME 1 OPEN READING FRAME 112
OG0007987	 BDNF/NT-3 GROWTH FACTORS RECEPTOR
OG0007995	 IP20435P
OG0007999	 DIABETES AND OBESITY REGULATED ISOFORM G
OG0008003	 NO HIT
OG0008006	 SUBFAMILY NOT NAMED
OG0008011	 AGAP001331-PA-RELATED
OG0008013	 MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN
OG0008015	 INTERFERON ALPHA-INDUCIBLE PROTEIN 45-RELATED
OG0008016	 E3 UBIQUITIN-PROTEIN LIGASE ARIH2
OG0008017	 BETA-1 4-MANNOSYL-GLYCOPROTEIN 4-BETA-N-ACETYLGLUCOSAMINYLTRANSFERASE
OG0008021	 SUBFAMILY NOT NAMED
OG0008044	 UNCHARACTERIZED
OG0008052	 SET DOMAIN-CONTAINING PROTEIN 9
OG0008056	 TREHALASE
OG0008057	 E3 UBIQUITIN-PROTEIN LIGASE TTC3
OG0008060	 NEUROGENIC PROTEIN MASTERMIND
OG0008064	 PROLINE AND SERINE-RICH PROTEIN 3
OG0008067	 JNK-INTERACTING PROTEIN 1-LIKE PROTEIN
OG0008076	 PLEXUS ISOFORM A
OG0008077	 SUBFAMILY NOT NAMED
OG0008081	 AGAP007109-PA
OG0008088	 NEXT TO BRCA1 GENE 1 PROTEIN
OG0008100	 RAGULATOR COMPLEX PROTEIN LAMTOR4
OG0008101	 PROTEIN FAM181B
OG0008102	 LIPASE MATURATION FACTOR 1
OG0008103	 ORNITHINE CARBAMOYLTRANSFERASE MITOCHONDRIAL
OG0008105	
OG0008110	 ALPHA-2-MACROGLOBULIN RECEPTOR-ASSOCIATED PROTEIN
OG0008118	 SUBFAMILY NOT NAMED
OG0008121	 UNCHARACTERIZED
OG0008125	 OXIDOREDUCTASE NAD-BINDING DOMAIN-CONTAINING PROTEIN 1
OG0008128	 UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 19
OG0008138	 HYDROLETHALUS SYNDROME PROTEIN 1
OG0008143	 GUANINE NUCLEOTIDE-BINDING PROTEIN G(O) SUBUNIT ALPHA
OG0008145	 MASTERMIND-LIKE
OG0008151	 HOMOGENTISATE 1 2-DIOXYGENASE
OG0008154	 GUANINE NUCLEOTIDE EXCHANGE FACTOR MSS4
OG0008158	 UNCHARACTERIZED
OG0008160	 COPPER CHAPERONE FOR SUPEROXIDE DISMUTASE
OG0008162	 SORTING NEXIN-22 AND 24
OG0008164	 SORTING NEXIN 19B
OG0008168	 PROTEIN MIS12 HOMOLOG
OG0008172	 TUBULOINTERSTITIAL NEPHRITIS ANTIGEN-LIKE
OG0008173	 PROTEIN FEM-1 HOMOLOG A
OG0008177	 INO80 COMPLEX SUBUNIT C
OG0008187	 CUE DOMAIN CONTAINING 2
OG0008188	 PROTEIN LIN-12
OG0008190	 PEROXISOMAL BIOGENESIS FACTOR 3
OG0008192	 UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 1
OG0008195	 PHOSPHOMEVALONATE KINASE
OG0008196	 UBIQUITIN CARBOXYL-TERMINAL HYDROLASE BAP1
OG0008199	 N6-ADENOSINE-METHYLTRANSFERASE NON-CATALYTIC SUBUNIT
OG0008201	 THIOREDOXIN DOMAIN-CONTAINING PROTEIN 16
OG0008208	 SPONDIN-2
OG0008214	 CALPAIN-A-RELATED
OG0008216	 SPERM ASSOCIATED ANTIGEN 7
OG0008219	 TRNA-SPECIFIC ADENOSINE DEAMINASE 1
OG0008226	 WD REPEAT-CONTAINING PROTEIN 97
OG0008227	 50S RIBOSOMAL PROTEIN L21
OG0008238	 SIMILAR TO HYPOTHETICAL PROTEIN FLJ40298
OG0008241	 GLYCOSYLATED LYSOSOMAL MEMBRANE PROTEIN
OG0008242	 SUBFAMILY NOT NAMED
OG0008244	 CDNA SEQUENCE BC034090
OG0008248	 CANCER-RELATED NUCLEOSIDE-TRIPHOSPHATASE
OG0008256	 ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN
OG0008258	 TELOMERE REPEAT-BINDING FACTOR 2-INTERACTING PROTEIN 1
OG0008262	 E3 UBIQUITIN-PROTEIN LIGASE TRAF7
OG0008268	 RHO-RELATED GTP-BINDING PROTEIN RHOU
OG0008270	 ZGC:153352
OG0008272	 OS10G0105400 PROTEIN
OG0008278	 EIF4G DOMAIN PROTEIN
OG0008281	 MEMBRANE MAGNESIUM TRANSPORTER 1
OG0008285	 CROL ALPHA
OG0008287	 DDB1- AND CUL4-ASSOCIATED FACTOR 10
OG0008290	 E3 UBIQUITIN-PROTEIN LIGASE ZNRF3
OG0008293	 SUBFAMILY NOT NAMED
OG0008294	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP3
OG0008297	 ARMC5 ARMADILLO REPEAT-CONTAINING -RELATED
OG0008299	 FARNESYLCYSTEINE LYASE
OG0008302	 UDP-GLCNAC:BETAGAL BETA-1 3-N-ACETYLGLUCOSAMINYLTRANSFERASE-LIKE PROTEIN 1
OG0008309	 AP-5 COMPLEX SUBUNIT BETA-1
OG0008310	 PROTEIN NJMU-R1
OG0008312	 SIGMA 1-TYPE OPIOID RECEPTOR-RELATED
OG0008313	 SUBFAMILY NOT NAMED
OG0008316	 DNA-DIRECTED RNA POLYMERASES I II AND III SUBUNIT RPABC5
OG0008317	 KINESIN-LIKE PROTEIN KIF18A
OG0008335	 NO HIT
OG0008343	 VERTNIN
OG0008354	 F-BOX ONLY PROTEIN 8
OG0008356	 TRANSLIN-ASSOCIATED PROTEIN X
OG0008359	 TUMOR SUPPRESSOR P53-BINDING PROTEIN 1
OG0008366	 SUBFAMILY NOT NAMED
OG0008371	 F-BOX/WD REPEAT-CONTAINING PROTEIN 2
OG0008378	 DACTYLIN
OG0008386	 NO HIT
OG0008388	 SI:CH211-57F7.7
OG0008404	
OG0008409	 TRANSMEMBRANE PROTEIN
OG0008415	 ZINC FINGER PROTEIN
OG0008423	 NO HIT
OG0008431	 NACHT LRR AND CARD DOMAINS-CONTAINING
OG0008447	 NON-HOMOLOGOUS END-JOINING FACTOR 1
OG0008448	 .
OG0008449	 NO HIT
OG0008450	 NADH-CYTOCHROME B5 REDUCTASE-LIKE
OG0008454	 SPINDLE AND CENTRIOLE ASSOCIATED PROTEIN 1 SPICE1
OG0008456	 U11/U12 SMALL NUCLEAR RIBONUCLEOPROTEIN 48 KDA PROTEIN
OG0008466	 F-BOX AND WD REPEAT DOMAIN-CONTAINING 7
OG0008467	 E3 UBIQUITIN-PROTEIN LIGASE PARKIN
OG0008470	 FRIZZLED
OG0008471	 GH15728P
OG0008474	 ENDOSOME-ASSOCIATED-TRAFFICKING REGULATOR 1
OG0008487	 E3 UBIQUITIN-PROTEIN LIGASE HECTD3
OG0008489	 N-ALPHA-ACETYLTRANSFERASE 38 NATC AUXILIARY SUBUNIT
OG0008490	 UNCHARACTERIZED
OG0008493	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0008499	 FRINGE GLYCOSYLTRANSFERASE
OG0008502	 PROTEIN RRNAD1
OG0008510	 UNCHARACTERIZED
OG0008514	 SUBFAMILY NOT NAMED
OG0008515	 NO HIT
OG0008518	 TUBULIN--TYROSINE LIGASE-LIKE PROTEIN 12
OG0008519	 BIOGENESIS OF LYSOSOME-RELATED ORGANELLES COMPLEX 1 SUBUNIT 3
OG0008522	 ZGC:162324
OG0008523	 KH HOMOLOGY DOMAIN-CONTAINING PROTEIN 4
OG0008526	 3'-5' EXORIBONUCLEASE 1
OG0008527	 UNCHARACTERIZED
OG0008530	 PEROXISOMAL 2 4-DIENOYL-COA REDUCTASE
OG0008538	 COILED-COIL DOMAIN-CONTAINING PROTEIN 9
OG0008542	 TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 1A
OG0008546	 COILED-COIL DOMAIN-CONTAINING PROTEIN 160
OG0008548	 KINETOCHORE PROTEIN SPC25
OG0008549	 JTB PROTEIN-RELATED
OG0008553	 INO80 COMPLEX SUBUNIT B
OG0008554	 TRAF-TYPE ZINC FINGER DOMAIN-CONTAINING PROTEIN 1
OG0008555	 NUCLEOLAR AND SPINDLE-ASSOCIATED PROTEIN 1
OG0008556	 TAF6-LIKE RNA POLYMERASE II P300/CBP-ASSOCIATED FACTOR-ASSOCIATED FACTOR 65 KDA SUBUNIT 6L
OG0008559	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0008560	 BTB POZ DOMAIN CONTAINING 12
OG0008567	 PHD FINGER PROTEIN 6
OG0008569	 RING FINGER PROTEIN 141
OG0008574	 UNCHARACTERIZED
OG0008578	 M-PHASE PHOSPHOPROTEIN 8
OG0008579	 SI:DKEY-24L11.2
OG0008581	 AXIN INTERACTOR DORSALIZATION-ASSOCIATED PROTEIN
OG0008582	 NO HIT
OG0008584	 F-BOX/WD REPEAT-CONTAINING PROTEIN 8
OG0008586	 SUBFAMILY NOT NAMED
OG0008588	 BMP AND ACTIVIN MEMBRANE-BOUND INHIBITOR HOMOLOG
OG0008592	 TRANSCRIPTION INITIATION FACTOR TFIID SUBUNIT 10
OG0008598	 METHYLTHIORIBOSE-1-PHOSPHATE ISOMERASE
OG0008599	 CYTOCHROME B-245 LIGHT CHAIN
OG0008603	 U4/U6.U5 SMALL NUCLEAR RIBONUCLEOPROTEIN 27 KDA PROTEIN
OG0008605	 TRANSIENT RECEPTOR POTENTIAL CHANNEL
OG0008607	 DIAMINOPIMELATE DECARBOXYLASE 1 CHLOROPLASTIC-RELATED
OG0008620	 UNCHARACTERIZED
OG0008625	 2-OXO-4-HYDROXY-4-CARBOXY-5-UREIDOIMIDAZOLINE DECARBOXYLASE-RELATED
OG0008627	 COMM DOMAIN-CONTAINING PROTEIN 6
OG0008632	 ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 11A
OG0008635	 RAS-RELATED PROTEIN RAB-23
OG0008639	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0008641	 GEM-ASSOCIATED PROTEIN 6
OG0008643	 GLYCOPROTEIN HORMONE BETA 5 ISOFORM A
OG0008647	 NO HIT
OG0008650	 ATAXIN-10
OG0008651	 PEROXISOMAL MEMBRANE PROTEIN 4
OG0008653	 COILED-COIL DOMAIN-CONTAINING PROTEIN 138
OG0008668	 ENDOPLASMIC RETICULUM RESIDENT PROTEIN 29
OG0008670	 CAMK FAMILY PROTEIN KINASE
OG0008686	 METHYL-CPG-BINDING DOMAIN PROTEIN 4-RELATED
OG0008687	 SI:CH73-173P19.1
OG0008692	 RNA-BINDING PROTEIN 28
OG0008696	 NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT GAMMA
OG0008706	 NEUROPHYSIN
OG0008712	 NUCLEOSIDE DIPHOSPHATE KINASE 7
OG0008716	 SI:CH211-203B8.6
OG0008717	 HMG DOMAIN-CONTAINING PROTEIN 4
OG0008718	 FAMILY NOT NAMED
OG0008720	 FCH AND DOUBLE SH3 DOMAINS PROTEIN
OG0008736	 SI:CH211-207I20.3-RELATED
OG0008746	 GLUCOSE INHIBITED DIVISION PROTEIN A
OG0008752	 NO HIT
OG0008755	 NO HIT
OG0008778	 METHYLSTEROL MONOOXYGENASE 1
OG0008779	 VEZATIN
OG0008780	 PHOSPHATIDYLCHOLINE TRANSFER PROTEIN
OG0008781	 NO HIT
OG0008783	 ADENINE DNA GLYCOSYLASE
OG0008784	 PCNA-INTERACTING PARTNER
OG0008785	 HMG BOX-CONTAINING PROTEIN 1
OG0008786	 BRCA1-ASSOCIATED ATM ACTIVATOR 1
OG0008792	 SUBFAMILY NOT NAMED
OG0008797	 NO HIT
OG0008799	 ANKYRIN REPEAT AND SOCS BOX PROTEIN 17
OG0008802	 UNCHARACTERIZED
OG0008805	 MITOCHONDRIAL PYRUVATE CARRIER 2
OG0008806	 COAGULATION FACTOR V
OG0008810	 SPERMATOGENESIS-ASSOCIATED SERINE-RICH PROTEIN 2-RELATED
OG0008813	 OSMOSIS RESPONSIVE FACTOR
OG0008816	 SERINE/THREONINE-PROTEIN KINASE PINK1 MITOCHONDRIAL
OG0008820	 PROTEIN BRAMBLEBERRY
OG0008822	 DCN1-LIKE PROTEIN 3
OG0008823	 UNCHARACTERIZED
OG0008824	 KINETOCHORE PROTEIN NUF2
OG0008827	 NUCLEOLAR AND COILED-BODY PHOSPHOPROTEIN 1
OG0008832	 SYNAPTONEMAL COMPLEX PROTEIN 3
OG0008834	 AP-4 COMPLEX SUBUNIT EPSILON-1
OG0008837	 GUANOSINE-3' 5'-BIS(DIPHOSPHATE) 3'-PYROPHOSPHOHYDROLASE MESH1
OG0008839	 BARDET-BIEDL SYNDROME 12 PROTEIN
OG0008842	 ZINC FINGER PROTEIN 410
OG0008843	 FAMILY NOT NAMED
OG0008846	 GLOMULIN
OG0008848	 SCHNURRI ISOFORM F
OG0008849	 TRANSMEMBRANE PROTEIN 101
OG0008860	 EXONUCLEASE V
OG0008866	 MITOCHONDRIAL ATP SYNTHASE COUPLING FACTOR B
OG0008870	 PROTEIN PRENYLTRANSFERASE ALPHA SUBUNIT REPEAT-CONTAINING PROTEIN 1
OG0008874	 TYRAMINE/OCTOPAMINE RECEPTOR-LIKE PROTEIN
OG0008875	 G KINASE ANCHORING PROTEIN 1
OG0008876	 2-OXOGLUTARATE AND IRON-DEPENDENT OXYGENASE DOMAIN-CONTAINING PROTEIN 2
OG0008877	 ARSENICAL-RESISTANCE PROTEIN 2-RELATED
OG0008881	 UNCHARACTERIZED PROTEIN C1ORF50
OG0008885	 PLECKSTRIN HOMOLOGY DOMAIN-CONTAINING FAMILY A MEMBER 1
OG0008890	
OG0008895	 SARCOSPAN
OG0008896	 SYNDROMES PUTATIVE CHAPERONIN-RELATED
OG0008898	 SUBFAMILY NOT NAMED
OG0008899	 SUBFAMILY NOT NAMED
OG0008904	 PROTEIN THEM6
OG0008906	 SUBFAMILY NOT NAMED
OG0008908	 COMM DOMAIN-CONTAINING PROTEIN 7
OG0008910	 SI:DKEY-28N18.9
OG0008911	 RIBOSOMAL PROTEIN S6 KINASE-RELATED PROTEIN
OG0008916	 UNCHARACTERIZED
OG0008919	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 3
OG0008920	 NUCLEAR RECEPTOR COACTIVATOR 4
OG0008922	 TROPHOBLAST GLYCOPROTEIN
OG0008926	 ANKYRIN REPEAT FAMILY PROTEIN
OG0008928	 SERINE PROTEASE-RELATED
OG0008930	 ALLOGRAFT INFLAMMATORY FACTOR 1-LIKE
OG0008932	 PROTEIN CBG17275
OG0008936	 SUBFAMILY NOT NAMED
OG0008941	 EMOPAMIL-BINDING PROTEIN-LIKE
OG0008944	 F-BOX ONLY PROTEIN 21
OG0008946	 WNT INHIBITORY FACTOR 1
OG0008947	 HAUS AUGMIN-LIKE COMPLEX SUBUNIT 2
OG0008951	 LEUCINE-RICH REPEAT-CONTAINING 29
OG0008952	 KINESIN-LIKE PROTEIN
OG0008954	 F-BOX ONLY PROTEIN 6-LIKE PROTEIN
OG0008962	 NO HIT
OG0008964	 E3 UBIQUITIN-PROTEIN LIGASE RNF139
OG0008966	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0008969	 BIFUNCTIONAL COENZYME A SYNTHASE-RELATED
OG0008970	 AN1-TYPE ZINC FINGER PROTEIN 4
OG0008972	 TRANSCRIPTION FACTOR IIIA
OG0008974	 RNA DEMETHYLASE ALKBH5
OG0008976	 NKAP DOMAIN-CONTAINING 1
OG0008977	 NO HIT
OG0008983	 NEUROPEPTIDE F RECEPTOR
OG0008987	 FAMILY NOT NAMED
OG0008992	 ZINC FINGER PROTEIN BRUTUS
OG0008994	 PROTEIN DEFECTIVE IN EXINE FORMATION 1
OG0008996	 CELL DEATH ACTIVATOR CIDE
OG0008999	 POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY E MEMBER 1 3
OG0009001	 AGAP011099-PA
OG0009003	 T-CELL RECEPTOR ALPHA CHAIN V REGION-RELATED
OG0009006	 POLYMERASE DELTA-INTERACTING PROTEIN 3
OG0009008	 FI19351P1
OG0009015	 FI18012P1
OG0009017	 NO HIT
OG0009018	 SUBFAMILY NOT NAMED
OG0009019	 TRANSMEMBRANE PROTEASE SERINE
OG0009021	 PROTEIN ADENYLYLTRANSFERASE SELO MITOCHONDRIAL
OG0009026	 EPITHELIAL MEMBRANE PROTEIN-RELATED
OG0009036	 NO HIT
OG0009041	 PANTOTHENATE KINASE 4
OG0009042	 PULMONARY SURFACTANT-ASSOCIATED PROTEIN C
OG0009044	 NO HIT
OG0009048	 FAMILY NOT NAMED
OG0009049	 AMILORIDE-SENSITIVE SODIUM CHANNEL-RELATED
OG0009053	 SUBFAMILY NOT NAMED
OG0009079	 SECRETORY PHOSPHOLIPASE A2 RECEPTOR
OG0009096	 HEME TRANSPORTER HRG1
OG0009097	 PROTEIN TRANSPORT PROTEIN SEC61 SUBUNIT GAMMA
OG0009098	 DNA-DIRECTED PRIMASE / POLYMERASE PROTEIN
OG0009099	 TRANSMEMBRANE PROTEIN CCDC163
OG0009100	 INTRAFLAGELLAR TRANSPORT PROTEIN 25 HOMOLOG
OG0009101	 PROTEIN CBG19064
OG0009102	 F-BOX/LRR-REPEAT PROTEIN 12
OG0009103	 CYCLIN-DEPENDENT KINASE 4 INHIBITOR B
OG0009104	 THIOREDOXIN DOMAIN-CONTAINING PROTEIN 12
OG0009105	 TRANSCRIPTION TERMINATION FACTOR 3 MITOCHONDRIAL
OG0009114	 PROTEIN HEDGEHOG
OG0009116	 GEM-ASSOCIATED PROTEIN 4
OG0009122	 CENTROMERE PROTEIN N
OG0009125	 GDH/6PGL ENDOPLASMIC BIFUNCTIONAL PROTEIN
OG0009126	 TEQUILA ISOFORM G
OG0009127	 UBIQUITIN-LIKE PROTEIN ATG12
OG0009128	 FREE FATTY ACID RECEPTOR 4
OG0009130	 SOLUTE CARRIER FAMILY 22 MEMBER 13
OG0009133	 MPN DOMAIN-CONTAINING PROTEIN
OG0009134	 SIMILAR TO PREFERENTIALLY EXPRESSED ANTIGEN IN MELANOMA-LIKE 3
OG0009137	 MIDNOLIN
OG0009145	 LYR MOTIF-CONTAINING PROTEIN 1
OG0009146	 NO HIT
OG0009147	 SUBFAMILY NOT NAMED
OG0009156	 PEROXISOMAL MEMBRANE PROTEIN PEX16
OG0009157	 CHROMATIN TARGET OF PRMT1 PROTEIN
OG0009158	 DNA REPAIR PROTEIN XRCC4
OG0009164	 PEROXISOME BIOGENESIS FACTOR 2
OG0009165	 UBIA PRENYLTRANSFERASE DOMAIN-CONTAINING PROTEIN 1
OG0009167	 RT07201P-RELATED
OG0009169	 BIOGENESIS OF LYSOSOME-RELATED ORGANELLES COMPLEX 1 SUBUNIT 5
OG0009173	 SUBFAMILY NOT NAMED
OG0009177	 TCF3 FUSION PARTNER
OG0009178	 JAZF ZINC FINGER 1A
OG0009179	 ARPIN
OG0009186	 FANCONI ANEMIA GROUP A PROTEIN
OG0009193	 NO HIT
OG0009205	 PACRG-LIKE PROTEIN
OG0009206	 VPS9 DOMAIN-CONTAINING PROTEIN 1
OG0009207	 LEUCINE-RICH REPEAT-CONTAINING 61
OG0009209	 BA1-643
OG0009210	 CENTROMERE PROTEIN K
OG0009211	 UBIQUITIN-CONJUGATING ENZYME E2 T
OG0009212	 DEUBIQUITINATING PROTEIN VCIP135
OG0009213	 CAT EYE SYNDROME CRITICAL REGION PROTEIN 2
OG0009216	 AGAP005440-PA
OG0009218	 5-HYDROXYISOURATE HYDROLASE
OG0009220	 MUSCLE SEGMENTATION HOMEOBOX
OG0009221	 NO HIT
OG0009224	 43 KDA RECEPTOR-ASSOCIATED PROTEIN OF THE SYNAPSE
OG0009227	 SI:CH73-263O4.4
OG0009229	 CENTROMERE PROTEIN T
OG0009231	 MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE MLK-1
OG0009232	 SH3 DOMAIN-CONTAINING PROTEIN 19
OG0009237	 SIMILAR TO RIKEN CDNA 2310022B05
OG0009240	 PROLYL-TRNA SYNTHETASE ASSOCIATED DOMAIN-CONTAINING PROTEIN 1-RELATED
OG0009241	 GLUCOKINASE REGULATORY PROTEIN
OG0009242	 PEPTIDASE INHIBITOR 16
OG0009244	 MORN REPEAT-CONTAINING PROTEIN 4
OG0009246	 COILED-COIL DOMAIN-CONTAINING PROTEIN 43
OG0009249	 HIRA-INTERACTING PROTEIN 3
OG0009253	 ANAPHASE-PROMOTING COMPLEX SUBUNIT 13
OG0009255	 SUBFAMILY NOT NAMED
OG0009256	 ZGC:100997
OG0009258	 ORIGIN RECOGNITION COMPLEX SUBUNIT 6
OG0009259	 VALACYCLOVIR HYDROLASE
OG0009265	 PEROXISOMAL TARGETING SIGNAL 2 RECEPTOR
OG0009274	 S-CELL ENRICHED WITH LEUCINE-RICH REPEAT-CONTAINING PROTEIN SLRA-RELATED
OG0009279	 INTERFERON-INDUCED PROTEIN 35/NMI N-MYC/STAT INTERACTING PROTEIN
OG0009280	 ZGC:162816
