Orthogroup	Panther_annotation
OG0033707	 NO HIT
OG0033711	 NO HIT
OG0033712	 NO HIT
OG0033713	 SIMILAR TO PREFERENTIALLY EXPRESSED ANTIGEN IN MELANOMA-LIKE 3
OG0033715	 NO HIT
OG0033716	 SUBFAMILY NOT NAMED
OG0033718	 NO HIT
OG0033719	 SUBFAMILY NOT NAMED
OG0033720	 NO HIT
OG0033722	 NO HIT
OG0033723	 TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 13B
OG0033724	 DAN DOMAIN FAMILY MEMBER 5
OG0033725	 FI08416P-RELATED
OG0033727	 NO HIT
OG0033728	 RRNA METHYLTRANSFERASE 1 MITOCHONDRIAL
OG0033729	 AT01821P-RELATED
OG0033730	 NO HIT
OG0033731	 SUBFAMILY NOT NAMED
OG0033732	 NO HIT
OG0033735	 SUBFAMILY NOT NAMED
OG0033736	 PROTEIN WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 1
OG0033737	 BONUS ISOFORM C-RELATED
OG0033739	 PROTEIN EVA-1
OG0033740	 UNCHARACTERIZED
OG0033741	 UNCHARACTERIZED
OG0033742	 NO HIT
OG0033743	 SUBFAMILY NOT NAMED
OG0033744	 NO HIT
OG0033745	 BNAC05G37190D PROTEIN
OG0033746	 PROTEIN PHOSPHATASE 2C
OG0033748	 NO HIT
OG0033749	 PROTEIN PUTATIVE-RELATED
OG0033750	 INTERFERON-INDUCED TRANSMEMBRANE PROTEIN 5
OG0033751	 NG5
OG0033752	 TRANSMEMBRANE PROTEIN
OG0033753	 NO HIT
OG0033754	 NO HIT
OG0033755	 NO HIT
OG0033756	 NO HIT
OG0033757	 NO HIT
OG0033759	 NO HIT
OG0033761	 SUBFAMILY NOT NAMED
OG0033762	 NO HIT
OG0033763	 NO HIT
OG0033765	 SUBFAMILY NOT NAMED
OG0033767	 NO HIT
OG0033771	 NO HIT
OG0033774	 NO HIT
OG0033777	 FAT ATYPICAL CADHERIN-RELATED
OG0033778	 NO HIT
OG0033779	 PROTEIN EVA-1
OG0033782	 LOC361192
OG0033783	 SUBFAMILY NOT NAMED
OG0033785	 NO HIT
OG0033786	 NO HIT
OG0033787	 NO HIT
OG0033788	 NO HIT
OG0033789	 ZINC FINGER PROTEIN 512B
OG0033790	 NO HIT
OG0033791	 NO HIT
OG0033793	 NO HIT
OG0033794	 NO HIT
OG0033795	 NO HIT
OG0033796	 NO HIT
OG0033797	 NO HIT
OG0033801	 NO HIT
OG0033802	 NO HIT
OG0033804	 FMRFAMIDE RECEPTOR-RELATED
OG0033805	 NO HIT
OG0033806	 G-PROTEIN COUPLED RECEPTOR
OG0033807	 NO HIT
OG0033808	 NO HIT
OG0033809	 NO HIT
OG0033811	 NO HIT
OG0033814	 ANNEXIN
OG0033815	 SUBFAMILY NOT NAMED
OG0033816	 NO HIT
OG0033817	 NO HIT
OG0033818	 NO HIT
OG0033819	 GUANYLATE CYCLASE
OG0033820	 NO HIT
OG0033821	 SUBFAMILY NOT NAMED
OG0033822	 NO HIT
OG0033823	 MONOCARBOXYLATE TRANSPORTER 5
OG0033824	 SUBFAMILY NOT NAMED
OG0033828	 NO HIT
OG0033829	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0033830	 NO HIT
OG0033831	 NO HIT
OG0033834	 PROTEIN CTLA-2-ALPHA-RELATED
OG0033835	 CATHEPSIN L -LIKE-RELATED
OG0033836	 SUBFAMILY NOT NAMED
OG0033837	 NO HIT
OG0033838	 NO HIT
OG0033840	 NO HIT
OG0033841	 NO HIT
OG0033842	 ANKYRIN REPEAT FAMILY PROTEIN
OG0033843	 ADA2A-CONTAINING COMPLEX COMPONENT 3 ISOFORM D
OG0033844	 ANKYRIN REPEAT FAMILY PROTEIN
OG0033846	 NO HIT
OG0033848	 INTERFERON/INTERLEUKIN RECEPTOR
OG0033850	 GUANINE NUCLEOTIDE-BINDING PROTEIN G(OLF) SUBUNIT ALPHA
OG0033851	 NO HIT
OG0033852	 NO HIT
OG0033853	 NO HIT
OG0033855	 FI23944P1-RELATED
OG0033856	 SUBFAMILY NOT NAMED
OG0033857	 SUBFAMILY NOT NAMED
OG0033858	 SUSHI NIDOGEN AND EGF-LIKE DOMAIN-CONTAINING PROTEIN 1
OG0033859	 NO HIT
OG0033860	 NO HIT
OG0033861	 NO HIT
OG0033862	 NO HIT
OG0033863	 NO HIT
OG0033864	 NO HIT
OG0033866	 NO HIT
OG0033867	 NO HIT
OG0033868	 COLLAGEN ALPHA-1(XXVIII) CHAIN
OG0033869	 NO HIT
OG0033871	 NO HIT
OG0033872	 NO HIT
OG0033874	 NO HIT
OG0033877	 NO HIT
OG0033878	 SEGMENTATION PROTEIN PAIRED
OG0033879	 NO HIT
OG0033880	 NO HIT
OG0033883	 NO HIT
OG0033884	 FAMILY NOT NAMED
OG0033885	 NO HIT
OG0033886	 NO HIT
OG0033887	 NO HIT
OG0033888	 NO HIT
OG0033889	 NO HIT
OG0033890	 ZINC FINGER AND BTB DOMAIN-CONTAINING PROTEIN 3
OG0033891	 NO HIT
OG0033892	 RE52086P
OG0033893	 TRANSFERASE PUTATIVE-RELATED
OG0033894	 NO HIT
OG0033897	 NO HIT
OG0033900	 COILED-COIL DOMAIN-CONTAINING PROTEIN 151
OG0033901	 NO HIT
OG0033903	 NO HIT
OG0033904	 SWI/SNF CHROMATIN-REMODELING COMPLEX SUBUNIT SNF5
OG0033905	 NO HIT
OG0033906	 NO HIT
OG0033907	 NO HIT
OG0033909	 NO HIT
OG0033910	 NO HIT
OG0033911	 NO HIT
OG0033912	 NO HIT
OG0033913	 NO HIT
OG0033915	 NO HIT
OG0033916	 NO HIT
OG0033917	 NO HIT
OG0033918	 NO HIT
OG0033919	 SPONDIN-1
OG0033922	 NO HIT
OG0033923	 NO HIT
OG0033925	 CCAAT/ENHANCER-BINDING PROTEIN ALPHA
OG0033926	 SUBFAMILY NOT NAMED
OG0033927	 NO HIT
OG0033928	 NO HIT
OG0033929	 NO HIT
OG0033930	 PROTEIN BNI1
OG0033931	 NO HIT
OG0033932	 NO HIT
OG0033933	 HEAT SHOCK PROTEIN HSP-12.2
OG0033935	 RCG40914
OG0033936	 NO HIT
OG0033937	 NC DOMAIN-CONTAINING-RELATED-LIKE PROTEIN
OG0033938	 SUBFAMILY NOT NAMED
OG0033939	 ANOCTAMIN-8
OG0033940	 NO HIT
OG0033941	 NO HIT
OG0033943	 NO HIT
OG0033944	 NO HIT
OG0033945	 NO HIT
OG0033946	 FINGER PROTEIN PUTATIVE-RELATED
OG0033947	 NO HIT
OG0033950	 NO HIT
OG0033952	 SIN3-HDAC COMPLEX-ASSOCIATED FACTOR -LIKE-RELATED
OG0033954	 NO HIT
OG0033955	 NO HIT
OG0033957	 SUBFAMILY NOT NAMED
OG0033959	 ADENYLATE CYCLASE TYPE 3
OG0033961	 MIP08469P
OG0033962	 NO HIT
OG0033963	 NO HIT
OG0033964	 NO HIT
OG0033965	 SOLUBLE GUANYLATE CYCLASE 89DA-RELATED
OG0033967	 NO HIT
OG0033968	 NO HIT
OG0033969	 RE52086P
OG0033971	 NO HIT
OG0033972	 NO HIT
OG0033973	 CHROMOSOME 6 C6ORF201 HOMOLOG
OG0033975	 NO HIT
OG0033976	 OVARIAN-SPECIFIC SERINE/THREONINE-PROTEIN KINASE LOK-RELATED
OG0033977	 FAMILY NOT NAMED
OG0033979	 NO HIT
OG0033980	 NO HIT
OG0033981	 HAT FAMILY DIMERISATION DOMAINCONTAINING PROTEIN
OG0033984	 NO HIT
OG0033985	 TRANSMEMBRANE PROTEIN
OG0033986	 NO HIT
OG0033988	 NO HIT
OG0033990	 HETEROCHROMATIN-ASSOCIATED PROTEIN MENT-RELATED
OG0033993	 SUBFAMILY NOT NAMED
OG0033994	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0033995	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 14
OG0033996	 NO HIT
OG0033997	 NO HIT
OG0033998	 NO HIT
OG0034000	 TRANSCOBALAMIN-1/GASTRIC INTRINSIC FACTOR
OG0034001	 NO HIT
OG0034003	 INSULIN-LIKE 3
OG0034004	 NO HIT
OG0034006	 MYXOVIRUS (INFLUENZA VIRUS) RESISTANCE D-RELATED
OG0034007	 NO HIT
OG0034008	 NO HIT
OG0034009	 DNAJ HOMOLOG SUBFAMILY C MEMBER 5 HOMOLOG
OG0034011	 NO HIT
OG0034013	 NO HIT
OG0034014	 NO HIT
OG0034015	 NO HIT
OG0034016	 NO HIT
OG0034017	 RICH REPEAT AND NACHT DOMAIN-CONTAINING PROTEIN PUTATIVE-RELATED
OG0034019	 POLYCYSTIN-1
OG0034020	 NO HIT
OG0034021	 HEAT SHOCK PROTEIN HSP-12.2-RELATED
OG0034023	 NO HIT
OG0034025	 AGAP008170-PA
OG0034026	 TRACE AMINE-ASSOCIATED RECEPTOR 19N
OG0034028	 NO HIT
OG0034029	 NO HIT
OG0034030	 NO HIT
OG0034031	 NO HIT
OG0034032	 MAP/MICROTUBULE AFFINITY-REGULATING KINASE
OG0034033	 SUBFAMILY NOT NAMED
OG0034034	 NO HIT
OG0034035	 CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE
OG0034037	 NO HIT
OG0034039	 TINY MACROCYSTS PROTEIN B-RELATED
OG0034040	 NO HIT
OG0034041	 TWIK FAMILY OF POTASSIUM CHANNELS PROTEIN 7-LIKE PROTEIN
OG0034043	 NO HIT
OG0034044	 NO HIT
OG0034045	 TPR AND ANKYRIN REPEAT-CONTAINING PROTEIN 1
OG0034046	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0034047	 NO HIT
OG0034048	 LOQUACIOUS ISOFORM B
OG0034049	 G-PROTEIN COUPLED RECEPTOR
OG0034051	 NO HIT
OG0034052	 NO HIT
OG0034054	 PROTEIN SICKLE
OG0034055	 SUBFAMILY NOT NAMED
OG0034056	 OOKINETE PROTEIN PUTATIVE-RELATED
OG0034058	 NO HIT
OG0034059	 NO HIT
OG0034060	 NO HIT
OG0034061	 NO HIT
OG0034062	 NO HIT
OG0034063	 NO HIT
OG0034064	 NO HIT
OG0034068	 SUBFAMILY NOT NAMED
OG0034069	 NO HIT
OG0034070	 NO HIT
OG0034071	 INOSITOL 1 4 5-TRISPHOSPHATE RECEPTOR-LIKE PROTEIN A
OG0034072	 NO HIT
OG0034073	 NO HIT
OG0034075	 SUBFAMILY NOT NAMED
OG0034077	 SUBFAMILY NOT NAMED
OG0034078	 NO HIT
OG0034079	 NO HIT
OG0034083	 SI:CH73-281K2.5
OG0034084	 NO HIT
OG0034085	 NO HIT
OG0034086	 SUBFAMILY NOT NAMED
OG0034089	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA7 ISOFORM E
OG0034090	 SUBFAMILY NOT NAMED
OG0034092	 CUB DOMAINCONTAINING PROTEIN
OG0034093	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0034094	 HOMEOTIC PROTEIN PROBOSCIPEDIA
OG0034095	 NO HIT
OG0034099	 NO HIT
OG0034100	 NO HIT
OG0034101	 32 KDA HEAT SHOCK PROTEIN-RELATED
OG0034102	 NO HIT
OG0034103	 NO HIT
OG0034104	 TRACE AMINE-ASSOCIATED RECEPTOR 19N
OG0034105	 NO HIT
OG0034106	 NO HIT
OG0034108	 NO HIT
OG0034109	 NO HIT
OG0034110	 NO HIT
OG0034111	 METHYLTRANSFERASE-LIKE PROTEIN 27
OG0034113	 NO HIT
OG0034115	 VIN3-LIKE PROTEIN 2-RELATED
OG0034116	 NO HIT
OG0034117	 NO HIT
OG0034118	 NO HIT
OG0034119	 PROTEIN CBG26694
OG0034120	 NO HIT
OG0034121	 NO HIT
OG0034122	 NO HIT
OG0034123	 NO HIT
OG0034124	 NO HIT
OG0034126	 PROTEIN PUTATIVE (DUF1191)-RELATED
OG0034127	 NO HIT
OG0034128	 NO HIT
OG0034129	 NO HIT
OG0034132	 NO HIT
OG0034133	 NO HIT
OG0034134	 SUBFAMILY NOT NAMED
OG0034136	 GUANYLATE CYCLASE
OG0034137	 NO HIT
OG0034138	 NO HIT
OG0034139	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0034140	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0034141	 NO HIT
OG0034142	 PROTEIN LIN-12
OG0034143	 LP07818P1
OG0034144	 SUBFAMILY NOT NAMED
OG0034148	 INTEGRATOR COMPLEX SUBUNIT 2
OG0034149	 NO HIT
OG0034150	 NO HIT
OG0034152	 NO HIT
OG0034154	 NO HIT
OG0034156	 ANKYRIN REPEAT AND SAM DOMAIN-CONTAINING PROTEIN 3
OG0034158	 NO HIT
OG0034159	 NO HIT
OG0034162	 PHD ZINC FINGER-CONTAINING PROTEIN-RELATED
OG0034164	 NO HIT
OG0034165	 NO HIT
OG0034166	 INTERLEUKIN-17 RECEPTOR
OG0034167	 NO HIT
OG0034168	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP14
OG0034169	 ACETYLCHOLINE RECEPTOR SUBUNIT BETA
OG0034170	 NO HIT
OG0034171	 NO HIT
OG0034172	 NO HIT
OG0034173	 U1 SMALL NUCLEAR RIBONUCLEOPROTEIN 70 KDA ISOFORM X1
OG0034174	 INOSITOL 1 4 5-TRISPHOSPHATE RECEPTOR-LIKE PROTEIN A
OG0034175	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0034176	 SUBFAMILY NOT NAMED
OG0034177	 PROTEIN CBG12054-RELATED
OG0034178	 NO HIT
OG0034179	 SUBFAMILY NOT NAMED
OG0034181	 NO HIT
OG0034183	 NO HIT
OG0034184	 SUBFAMILY NOT NAMED
OG0034187	 SUBFAMILY NOT NAMED
OG0034189	 SD10469P
OG0034190	 NO HIT
OG0034191	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0034192	 SUBFAMILY NOT NAMED
OG0034193	 AGAP007537-PB
OG0034194	 SI:DKEY-29D8.3
OG0034195	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0034196	 CHARON
OG0034197	 NO HIT
OG0034198	 LUNG ADENOMA SUSCEPTIBILITY PROTEIN 2
OG0034199	 NO HIT
OG0034200	 LEISHMANOLYSIN-LIKE PEPTIDASE
OG0034201	 NO HIT
OG0034202	 FMRFAMIDE RECEPTOR-RELATED
OG0034203	 NO HIT
OG0034204	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0034205	 SUBFAMILY NOT NAMED
OG0034206	 NO HIT
OG0034207	 NO HIT
OG0034208	 NO HIT
OG0034210	 CADHERIN-87A
OG0034211	 NO HIT
OG0034212	 PROTEIN CBG09805
OG0034213	 NO HIT
OG0034214	 SD10469P
OG0034216	 NO HIT
OG0034217	 NO HIT
OG0034218	 CNMAMIDE RECEPTOR
OG0034219	 NO HIT
OG0034220	 NO HIT
OG0034221	 SHISA
OG0034222	 NO HIT
OG0034223	 NO HIT
OG0034224	 NO HIT
OG0034225	 NO HIT
OG0034226	 NO HIT
OG0034227	 TROPOMYOSIN-1 ISOFORMS 33/34
OG0034228	 NO HIT
OG0034230	 ZINC FINGER PROTEIN YPR022C
OG0034231	 TRANSMEMBRANE PROTEIN 179B
OG0034232	 PROTEIN CBG11402
OG0034233	 NO HIT
OG0034234	 NO HIT
OG0034235	 MAP/MICROTUBULE AFFINITY-REGULATING KINASE
OG0034236	 ZINC FINGER PROTEIN 280B
OG0034237	 DISCOIDIN CUB EGF LAMININ AND ZINC METALLOPROTEASE DOMAIN CONTAINING
OG0034238	 SUBFAMILY NOT NAMED
OG0034240	 ZINC FINGER PROTEIN 770
OG0034241	 NO HIT
OG0034242	 SUBFAMILY NOT NAMED
OG0034243	 SUBFAMILY NOT NAMED
OG0034244	 CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 77
OG0034246	 NO HIT
OG0034247	 NO HIT
OG0034249	 SUBFAMILY NOT NAMED
OG0034250	 PARP/ZINC FINGER CCCH TYPE DOMAIN CONTAINING PROTEIN
OG0034252	 NO HIT
OG0034253	 NO HIT
OG0034254	 NO HIT
OG0034255	 NO HIT
OG0034256	 NO HIT
OG0034257	 NO HIT
OG0034258	 FI12009P
OG0034260	 NO HIT
OG0034262	 UPF0338 PROTEIN
OG0034263	 NO HIT
OG0034266	 NO HIT
OG0034268	 NO HIT
OG0034269	 NO HIT
OG0034271	 TENASCIN-X
OG0034272	 NO HIT
OG0034273	 SUBFAMILY NOT NAMED
OG0034274	 CHOLINERGIC RECEPTOR NICOTINIC ALPHA 7 (NEURONAL)
OG0034276	 NO HIT
OG0034278	 SUBFAMILY NOT NAMED
OG0034279	 TRANSCRIPTION FACTOR GATA-4
OG0034280	 TRANSCRIPTION FACTOR GATA-4
OG0034281	 NO HIT
OG0034282	 PROMININ PROM PROTEIN
OG0034283	 PROMININ PROM PROTEIN
OG0034285	 SUBFAMILY NOT NAMED
OG0034286	 SI:CH211-284K5.2
OG0034287	 BLR2807 PROTEIN
OG0034288	 NO HIT
OG0034289	 NO HIT
OG0034290	 PHD FINGER PROTEIN ALFIN-LIKE 6
OG0034291	 NO HIT
OG0034292	 CASPASE RECRUITMENT DOMAIN-CONTAINING PROTEIN 14
OG0034294	 NO HIT
OG0034295	 NO HIT
OG0034296	 NO HIT
OG0034298	 NO HIT
OG0034299	 NO HIT
OG0034300	 ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 13
OG0034301	 SUBFAMILY NOT NAMED
OG0034302	 NO HIT
OG0034303	 NO HIT
OG0034304	 ZINC FINGER PROTEIN 83
OG0034305	 NO HIT
OG0034306	 NACHT LRR AND PYD DOMAINS-CONTAINING PROTEIN 12
OG0034308	 NO HIT
OG0034310	 PROTEIN LIN-12
OG0034311	 SURFACE PROTEASE HOMOLOG PUTATIVE-RELATED
OG0034312	 NO HIT
OG0034313	 SUBFAMILY NOT NAMED
OG0034316	 GLYCOPROTEIN-N-ACETYLGALACTOSAMINE 3-BETA-GALACTOSYLTRANSFERASE 1
OG0034318	 SUBFAMILY NOT NAMED
OG0034319	 NO HIT
OG0034320	 NO HIT
OG0034321	 NO HIT
OG0034322	 IRE1-RELATED
OG0034324	 GUANYLATE-BINDING FAMILY PROTEIN
OG0034327	 SOLUTE CARRIER FAMILY 31 COPPER TRANSPORTERS
OG0034328	 NO HIT
OG0034330	 UNCONVENTIONAL MYOSIN-VI
OG0034332	 NO HIT
OG0034333	 NO HIT
OG0034334	 NO HIT
OG0034337	 CHITIN BINDING PERITROPHIN-A
OG0034338	 LACTADHERIN
OG0034339	 NO HIT
OG0034341	 CASPASE-RELATED
OG0034343	 SUBFAMILY NOT NAMED
OG0034344	 NO HIT
OG0034346	 NO HIT
OG0034348	 SUBFAMILY NOT NAMED
OG0034349	 TENASCIN C
OG0034350	 ZGC:56622
OG0034351	 DUF614 FAMILY PROTEIN-RELATED
OG0034352	 ZGC:194887
OG0034353	 SPRY DOMAIN CONTAINING SOCS BOX PROTEIN
OG0034354	 NO HIT
OG0034355	 NO HIT
OG0034356	 NO HIT
OG0034357	 NO HIT
OG0034358	 HEPARAN SULFATE SULFOTRANSFERASE
OG0034359	 RIKEN CDNA D130052B06 GENE
OG0034360	 NO HIT
OG0034361	 NO HIT
OG0034362	 NO HIT
OG0034364	 TETRASPANIN
OG0034365	 NO HIT
OG0034366	 PROTEIN CBG12054-RELATED
OG0034367	 NO HIT
OG0034368	 NO HIT
OG0034369	 GUANYLATE CYCLASE ACTIVATOR 1C
OG0034370	 CYTOCHROME C OXIDASE SUBUNIT 8 ISOFORM A
OG0034371	 NO HIT
OG0034373	 TRANSMEMBRANE PROTEIN KIAA1109
OG0034374	 TRANSMEMBRANE PROTEIN KIAA1109
OG0034379	 NO HIT
OG0034380	 SI:DKEYP-97B10.3
OG0034382	 NO HIT
OG0034384	 NO HIT
OG0034386	 ANGIOTENSIN-CONVERTING ENZYME-LIKE PROTEIN ACE3
OG0034387	 NO HIT
OG0034388	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 3B
OG0034389	 SUBFAMILY NOT NAMED
OG0034390	 SUBFAMILY NOT NAMED
OG0034391	 NO HIT
OG0034392	 LEUCINE-RICH REPEAT-CONTAINING PROTEIN 26
OG0034393	 DELTA-LIKE PROTEIN
OG0034395	 SPRY DOMAIN CONTAINING SOCS BOX PROTEIN
OG0034397	 TESTIS-SPECIFIC SERINE/THREONINE-PROTEIN KINASE 5
OG0034398	 NO HIT
OG0034399	 METAL DEPENDENT HYDROLASE - RELATED
OG0034401	 VARIANT-SPECIFIC SURFACE PROTEIN
OG0034403	 GATOR COMPLEX PROTEIN MIOS
OG0034404	 NO HIT
OG0034405	 NO HIT
OG0034406	 NO HIT
OG0034407	 PROTEIN CBG11402
OG0034408	 E3 UBIQUITIN-PROTEIN LIGASE RNF213-ALPHA
OG0034409	 PROTEIN STRUBBELIG-RECEPTOR FAMILY 6
OG0034410	 NO HIT
OG0034411	 NO HIT
OG0034412	 NO HIT
OG0034413	 SERPIN B9
OG0034414	 GLYCINE N-METHYLTRANSFERASE
OG0034415	 POLYCYSTIN-1
OG0034417	 NO HIT
OG0034418	 NO HIT
OG0045646	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0045648	 PROTEIN JAGGED-1
OG0045650	 NO HIT
OG0045653	 PAIRED IMMUNOGLOBULIN-LIKE TYPE 2 RECEPTOR
OG0045655	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0045658	 NO HIT
OG0045660	 NO HIT
OG0045662	 FI12009P
OG0045663	 NO HIT
OG0045664	 NO HIT
OG0045665	 NO HIT
OG0045666	 NO HIT
OG0045667	 GUANYLATE CYCLASE
OG0045674	 MICROFIBRIL-ASSOCIATED GLYCOPROTEIN 4
OG0045677	 NO HIT
OG0045679	 NO HIT
OG0045683	 NO HIT
OG0045685	 TRNA (ADENINE(58)-N(1))-METHYLTRANSFERASE NON-CATALYTIC SUBUNIT TRM6
OG0045691	 NO HIT
OG0045692	 NO HIT
OG0045695	 NO HIT
OG0045697	 NO HIT
OG0045699	 NO HIT
OG0045700	 NO HIT
OG0045705	 DNAJ DOMAIN (PROKARYOTIC HEAT SHOCK PROTEIN)-RELATED
OG0045708	 NO HIT
OG0045709	 PROTEIN DIAPHANOUS
OG0045710	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B
OG0045712	 INVOLUCRIN
OG0045715	 NO HIT
OG0045716	 NO HIT
OG0045717	 NO HIT
OG0045720	 NO HIT
OG0045724	 NO HIT
OG0045725	 NO HIT
OG0045729	 SUBFAMILY NOT NAMED
OG0045730	 FAMILY NOT NAMED
OG0045732	 NO HIT
OG0045733	 NO HIT
OG0045734	 NO HIT
OG0045735	 NO HIT
OG0045736	 NO HIT
OG0045737	 NO HIT
OG0045740	 NO HIT
OG0045744	 NO HIT
OG0045747	 NO HIT
OG0045749	 GLUTATHIONE-SPECIFIC GAMMA-GLUTAMYLCYCLOTRANSFERASE 2
OG0045751	 CHITINASE-3-LIKE PROTEIN 1
OG0045752	 NO HIT
OG0045753	 NO HIT
OG0045754	 NO HIT
OG0045755	 NO HIT
OG0045757	 NO HIT
OG0045758	 NO HIT
OG0045761	 DNA HELICASE-RELATED
OG0045762	 RFX ISOFORM H
OG0045768	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0045771	 NO HIT
OG0045772	 NO HIT
OG0045774	 NO HIT
OG0045777	 CHITIN SYNTHASE 1
OG0045778	 NO HIT
OG0045779	 NO HIT
OG0045780	 NO HIT
OG0045786	 NO HIT
OG0045787	 FIBULIN-1
OG0045788	 NO HIT
OG0045790	 TRANSCRIPTION FACTOR COE4
OG0045791	 NO HIT
OG0045792	 MONOCARBOXYLATE TRANSPORTER 10
OG0045794	 SERINE/THREONINE-PROTEIN KINASE STE7 HOMOLOG
OG0045799	 NO HIT
OG0045802	 NO HIT
OG0045803	 NO HIT
OG0045806	 FI03418P
OG0045809	 CRUMBS FAMILY MEMBER
OG0045810	 SUBFAMILY NOT NAMED
OG0045811	 NO HIT
OG0045812	 OS08G0546100 PROTEIN
OG0045813	 NO HIT
OG0045814	 NO HIT
OG0045815	 NO HIT
OG0045817	 SUBFAMILY NOT NAMED
OG0045818	 NO HIT
OG0045820	 NO HIT
OG0045821	 SI:CH73-335M24.2
OG0045822	 IONOTROPIC RECEPTOR 20A-RELATED
OG0045825	 NO HIT
OG0045827	 NO HIT
OG0045832	 SUBFAMILY NOT NAMED
OG0045834	 PIKACHURIN
OG0045845	 NO HIT
OG0045848	 NO HIT
OG0045849	 NO HIT
OG0045850	 SUBFAMILY NOT NAMED
OG0045852	 NO HIT
OG0045853	 NO HIT
OG0045864	 CYTOCHROME B5 TYPE B
OG0045865	 NO HIT
OG0045867	 PROTEIN-COUPLED RECEPTOR GPR1 PUTATIVE-RELATED
OG0045868	 NO HIT
OG0045869	 NO HIT
OG0045870	 NO HIT
OG0045871	 NO HIT
OG0045872	 NO HIT
OG0045874	 NO HIT
OG0045877	 NATRIURETIC PEPTIDE RECEPTOR 3-RELATED
OG0045879	 FMRFAMIDE RECEPTOR-RELATED
OG0045881	 PROGONADOLIBERIN-2
OG0045883	 NUCLEASE HARBI1-RELATED
OG0045885	 NO HIT
OG0045887	 NO HIT
OG0045888	 NO HIT
OG0045889	 NO HIT
OG0045890	 SUBFAMILY NOT NAMED
OG0045891	 SUBFAMILY NOT NAMED
OG0045892	 RAD GEM/KIR FAMILY MEMBER 2 ISOFORM C
OG0045897	 NO HIT
OG0045898	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0045900	 NO HIT
OG0045901	 NO HIT
OG0045904	 SI:CH211-193C2.2
OG0045905	 NO HIT
OG0045909	 SORBITOL DEHYDROGENASE
OG0045910	 NO HIT
OG0045911	 WW DOMAIN-BINDING PROTEIN 11
OG0045913	 NO HIT
OG0045915	 ZINC TRANSPORTER 63C ISOFORM F
OG0045917	 NO HIT
OG0045919	 NO HIT
OG0045923	 SI:DKEYP-97A10.2
OG0045924	 NO HIT
OG0045926	 NO HIT
OG0045928	 NO HIT
OG0045929	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP9
OG0045930	 NO HIT
OG0045931	 NO HIT
OG0045932	 NO HIT
OG0045934	 IMIDAZOLONEPROPIONASE
OG0045940	 NO HIT
OG0045943	 GAMMA-AMINOBUTYRIC ACID TYPE B RECEPTOR SUBUNIT 1
OG0045945	 SUBFAMILY NOT NAMED
OG0045946	 NO HIT
OG0045947	 SPERIOLIN-BINDING FACTOR
OG0045950	 NO HIT
OG0045951	 NO HIT
OG0045952	 NO HIT
OG0045953	 NO HIT
OG0045954	 NO HIT
OG0045955	 METALLOENDOPEPTIDASE
OG0045956	 ODD-SKIPPED - RELATED
OG0045960	 NO HIT
OG0045961	 SUBFAMILY NOT NAMED
OG0045964	 NO HIT
OG0045970	 NO HIT
OG0045971	 NO HIT
OG0045972	 NO HIT
OG0045973	 RE52086P
OG0045978	 NO HIT
OG0045980	 NO HIT
OG0045981	 NO HIT
OG0045984	 NO HIT
OG0045985	 NO HIT
OG0045986	 NO HIT
OG0045991	 NO HIT
OG0046002	 ATP-BINDING CASSETTE SUB-FAMILY A MEMBER 17
OG0046005	 NO HIT
OG0046008	 NO HIT
OG0046009	 SUBFAMILY NOT NAMED
OG0046013	 NO HIT
OG0046014	 FIBROIN HEAVY CHAIN FIB-H LIKE PROTEIN
OG0046016	 NO HIT
OG0046018	 SUBFAMILY NOT NAMED
OG0046019	 NOVEL IMMUNE-TYPE RECEPTOR 10A-RELATED
OG0046022	 ZINC FINGER PROTEIN
